nu			f_nu
4.14848429833e+14 3.24911058385e-15
4.14943975618e+14 3.25675987085e-15
4.15039507965e+14 3.24434891537e-15
4.15135141797e+14 3.22061340942e-15
4.15230704687e+14 3.26573624148e-15
4.15326311584e+14 3.28382274586e-15
4.15421962518e+14 3.24617018807e-15
4.15517599928e+14 3.22768885875e-15
4.15613339001e+14 3.23706635526e-15
4.15709006913e+14 3.29425542735e-15
4.15804776549e+14 3.29924725224e-15
4.15900532624e+14 3.27470045496e-15
4.15996332813e+14 3.22239141525e-15
4.16092119395e+14 3.21959751869e-15
4.1618789232e+14 3.20552928198e-15
4.16283767149e+14 3.15505618753e-15
4.16379628329e+14 3.1349620501e-15
4.1647553367e+14 3.16686023287e-15
4.16571367432e+14 3.17535190338e-15
4.1666736113e+14 3.19421837736e-15
4.16763283204e+14 3.17673608916e-15
4.16859307418e+14 3.17742571037e-15
4.16955259909e+14 3.15306070675e-15
4.17051256583e+14 3.15807962217e-15
4.17147355514e+14 3.20799190071e-15
4.17243382601e+14 3.20867310864e-15
4.17339453909e+14 3.21624535748e-15
4.17435569469e+14 3.2315700164e-15
4.1753172931e+14 3.21672270721e-15
4.17627875286e+14 3.24236956418e-15
4.17724065552e+14 3.24819563035e-15
4.17820241907e+14 3.23076923614e-15
4.17916462559e+14 3.21594731061e-15
4.18012669254e+14 3.19769075182e-15
4.18108920253e+14 3.18547501893e-15
4.18205215588e+14 3.17412861533e-15
4.18301555289e+14 3.18253317579e-15
4.18397880994e+14 3.20810456048e-15
4.18494192654e+14 3.24223138644e-15
4.1859060711e+14 3.24287319713e-15
4.18687007528e+14 3.25380830404e-15
4.18783393857e+14 3.20304896852e-15
4.18879883102e+14 3.21912827647e-15
4.18976299712e+14 3.20780357269e-15
4.19072819299e+14 3.18279869395e-15
4.1916926615e+14 3.22879497373e-15
4.1926581604e+14 3.24910432995e-15
4.19362351756e+14 3.25999688386e-15
4.19458931937e+14 3.23671963718e-15
4.19555556613e+14 3.22455927085e-15
4.19652167072e+14 3.26616045307e-15
4.19748763264e+14 3.34865711954e-15
4.19845462733e+14 3.41317550773e-15
4.19942147942e+14 3.44697072386e-15
4.20038877692e+14 3.44155106377e-15
4.20135593135e+14 3.40293868805e-15
4.20232353126e+14 3.36691326028e-15
4.20329098764e+14 3.33177980849e-15
4.20425888957e+14 3.24226627052e-15
4.20522723737e+14 3.2055126202e-15
4.2061954412e+14 3.21890764861e-15
4.20716409097e+14 3.19917485756e-15
4.20813318698e+14 3.23292195977e-15
4.20910213858e+14 3.25390804507e-15
4.2100715365e+14 3.26301446466e-15
4.21104078955e+14 3.30939397505e-15
4.21201048898e+14 3.28542700645e-15
4.21298063512e+14 3.25725687979e-15
4.21395063594e+14 3.25280446376e-15
4.21492167612e+14 3.26441497945e-15
4.2158919782e+14 3.25150861168e-15
4.21686272712e+14 3.26818707265e-15
4.21783392318e+14 3.31609866903e-15
4.21880556671e+14 3.27279226182e-15
4.21977647009e+14 3.23036188455e-15
4.22074782045e+14 3.24364341999e-15
4.22172021261e+14 3.31676574545e-15
4.22269245814e+14 3.2710084511e-15
4.22366515158e+14 3.27414282909e-15
4.22463769791e+14 3.30589756659e-15
4.22561069222e+14 3.35192711094e-15
4.22658353895e+14 3.36427902521e-15
4.22755683373e+14 3.36231816878e-15
4.22853057687e+14 3.37632402002e-15
4.22950417198e+14 3.40459562264e-15
4.23047821552e+14 3.39590032468e-15
4.23145211056e+14 3.41239593068e-15
4.23242705162e+14 3.43222098463e-15
4.23340124644e+14 3.45119025131e-15
4.23437648791e+14 3.42489659916e-15
4.23535158046e+14 3.43379827197e-15
4.23632712221e+14 3.4552573909e-15
4.23730251454e+14 3.43986735975e-15
4.23827775696e+14 3.47635149599e-15
4.23925404786e+14 3.50611977499e-15
4.24023078864e+14 3.51998154e-15
4.2412073796e+14 3.51210430167e-15
4.24218382023e+14 3.51927099235e-15
4.24316071057e+14 3.55730756236e-15
4.24413745009e+14 3.51355439642e-15
4.2451152405e+14 3.4823541563e-15
4.24609227877e+14 3.46285078909e-15
4.24707036856e+14 3.43252604332e-15
4.24804830711e+14 3.45385926616e-15
4.24902669612e+14 3.42024477117e-15
4.25000493342e+14 3.43074882829e-15
4.25098362125e+14 3.45205111799e-15
4.25196275993e+14 3.45421790242e-15
4.25294174643e+14 3.43146170941e-15
4.25392118384e+14 3.42533163317e-15
4.25490107248e+14 3.39347826369e-15
4.25588080849e+14 3.37243823559e-15
4.25686099579e+14 3.35390400458e-15
4.25784102997e+14 3.35113363359e-15
4.25882212052e+14 3.35334249855e-15
4.25980245273e+14 3.24789905047e-15
4.26078384193e+14 3.25759273989e-15
4.26176447174e+14 3.27472365765e-15
4.26274615917e+14 3.24305926594e-15
4.26372769256e+14 3.2552200441e-15
4.26470967806e+14 3.24093283569e-15
4.26569150904e+14 3.21345513377e-15
4.2666737922e+14 3.2280866545e-15
4.26765652786e+14 3.26333634986e-15
4.26863910852e+14 3.25649078506e-15
4.26962274983e+14 3.21174380997e-15
4.27060562785e+14 3.23953657776e-15
4.27158895851e+14 3.23188577965e-15
4.2725727421e+14 3.20037992326e-15
4.27355636974e+14 3.22812918144e-15
4.27454105987e+14 3.22790023083e-15
4.27552498436e+14 3.2071237247e-15
4.27650997195e+14 3.18389971733e-15
4.27749419285e+14 3.20422078075e-15
4.27847947748e+14 3.2491372515e-15
4.27946460524e+14 3.20049138457e-15
4.28045018676e+14 3.18633149961e-15
4.28143622235e+14 3.19267551707e-15
4.2824221006e+14 3.19983288729e-15
4.28340843298e+14 3.20780157102e-15
4.28439460753e+14 3.22885951165e-15
4.28538123628e+14 3.22698837564e-15
4.28636770668e+14 3.23411454957e-15
4.28735524449e+14 3.24859710496e-15
4.28834262402e+14 3.20259730745e-15
4.28932984474e+14 3.19502281694e-15
4.29031813409e+14 3.1409251368e-15
4.29130565042e+14 3.14888715472e-15
4.29229423601e+14 3.13238209541e-15
4.29328266235e+14 3.11588398204e-15
4.29427154402e+14 3.08637169515e-15
4.29526026594e+14 3.12284533901e-15
4.29624944325e+14 3.13079327819e-15
4.29723846031e+14 3.11514586349e-15
4.29822793282e+14 3.09381074509e-15
4.2992178611e+14 3.09445094946e-15
4.30020762866e+14 3.08371498374e-15
4.30119785204e+14 3.09896893416e-15
4.30218853158e+14 3.09879202953e-15
4.30317966758e+14 3.10347466337e-15
4.30417064241e+14 3.11464931113e-15
4.30516145551e+14 3.11527492264e-15
4.3061527249e+14 3.12319160126e-15
4.30714445086e+14 3.12705040166e-15
4.30813663373e+14 3.09608606196e-15
4.30912865444e+14 3.09833435162e-15
4.31012113212e+14 3.07308034761e-15
4.31111344712e+14 3.09716365724e-15
4.31210621914e+14 3.10991102089e-15
4.31309944851e+14 3.09679975431e-15
4.31409251472e+14 3.07804927525e-15
4.31508603833e+14 3.09320660053e-15
4.31607939828e+14 3.08253965324e-15
4.31707383736e+14 3.05979575046e-15
4.31806749087e+14 3.09589089238e-15
4.31906222415e+14 3.06912536948e-15
4.32005679332e+14 3.06975729214e-15
4.32105182063e+14 3.06959098958e-15
4.32204668332e+14 3.10722087046e-15
4.32304200421e+14 3.1078323385e-15
4.32403778364e+14 3.10845029111e-15
4.32503339795e+14 3.0873722478e-15
4.32602947084e+14 3.05908685473e-15
4.32702537811e+14 3.03565039765e-15
4.32802236884e+14 3.03790165729e-15
4.3290185689e+14 3.1058875437e-15
4.33001585305e+14 3.12012411527e-15
4.33101297112e+14 3.13273744243e-15
4.33201054852e+14 3.1181241304e-15
4.33300795932e+14 3.06671132077e-15
4.33400582951e+14 3.09212832994e-15
4.33500353258e+14 3.11193304919e-15
4.3360016951e+14 3.10454660595e-15
4.3370003174e+14 3.12991705751e-15
4.33799877208e+14 3.09697800314e-15
4.33899831458e+14 3.10875939374e-15
4.33999706124e+14 3.08462608584e-15
4.34099689636e+14 3.10836129633e-15
4.34199656339e+14 3.10497759642e-15
4.3429960618e+14 3.09124108658e-15
4.34399602046e+14 3.10618869885e-15
4.34499643971e+14 3.13941860281e-15
4.34599731985e+14 3.12568223692e-15
4.3469980309e+14 3.10082651557e-15
4.3479992029e+14 3.11811553247e-15
4.34900083617e+14 3.11552752355e-15
4.35000166866e+14 3.09548179498e-15
4.35100359337e+14 3.11433469382e-15
4.35200597973e+14 3.09985031195e-15
4.353008196e+14 3.12027658335e-15
4.35401024162e+14 3.11769129051e-15
4.35501274868e+14 3.10956981898e-15
4.3560157175e+14 3.09194474066e-15
4.3570191484e+14 3.10916808855e-15
4.35802240818e+14 3.08364715907e-15
4.3590261301e+14 3.09057759278e-15
4.36002968036e+14 3.11013990946e-15
4.36103369281e+14 3.1352213188e-15
4.36203816778e+14 3.14527504239e-15
4.36304247059e+14 3.12295025321e-15
4.36404787123e+14 3.13142050652e-15
4.36505246421e+14 3.11070659564e-15
4.36605751981e+14 3.08212866317e-15
4.36706303835e+14 3.0945440931e-15
4.36806902014e+14 3.1329340775e-15
4.36907482877e+14 3.13271181062e-15
4.37008110072e+14 3.14272448658e-15
4.37108719897e+14 3.15744624307e-15
4.37209376058e+14 3.12420532264e-15
4.37310078588e+14 3.13577736388e-15
4.37410763698e+14 3.15441432277e-15
4.37511495181e+14 3.13063799572e-15
4.37612209191e+14 3.12100606164e-15
4.37713033489e+14 3.09883346134e-15
4.37813840318e+14 3.11273902561e-15
4.37914629623e+14 3.1321240794e-15
4.38015529341e+14 3.09901088756e-15
4.38116347514e+14 3.11680994755e-15
4.38217276164e+14 3.15259427869e-15
4.38318187241e+14 3.16331174396e-15
4.38419080689e+14 3.13962432983e-15
4.3852008474e+14 3.12690342161e-15
4.38621071167e+14 3.10247158801e-15
4.38722039913e+14 3.10539180362e-15
4.38823055155e+14 3.14107945229e-15
4.38924116925e+14 3.16892639823e-15
4.39025225255e+14 3.1624544661e-15
4.39126315856e+14 3.14897572852e-15
4.3922738867e+14 3.162760529e-15
4.39328572404e+14 3.15941215587e-15
4.39429738357e+14 3.13972644568e-15
4.39530950912e+14 3.15116798702e-15
4.39632145632e+14 3.16881807817e-15
4.39733386959e+14 3.21830167046e-15
4.39834674926e+14 3.17454492006e-15
4.39935945006e+14 3.15722331828e-15
4.40037261731e+14 3.15853980384e-15
4.40138560514e+14 3.16140621489e-15
4.40239970595e+14 3.14643730417e-15
4.4034136274e+14 3.13458942186e-15
4.4044273689e+14 3.12661730605e-15
4.40544157728e+14 3.14265110675e-15
4.40645625284e+14 3.17105031855e-15
4.40747074795e+14 3.13135820856e-15
4.40848571029e+14 3.13113802937e-15
4.4095011402e+14 3.11390872108e-15
4.41051638913e+14 3.10596399049e-15
4.41153210567e+14 3.13817957236e-15
4.41254829014e+14 3.14566275985e-15
4.4135642931e+14 3.18554267308e-15
4.41458076405e+14 3.19222511317e-15
4.41559705293e+14 3.17347848199e-15
4.41661446052e+14 3.1609016069e-15
4.41763103513e+14 3.196079491e-15
4.41864872908e+14 3.22505886925e-15
4.41966624046e+14 3.23017384467e-15
4.42068356871e+14 3.22605783291e-15
4.42170201757e+14 3.22117513735e-15
4.42272028334e+14 3.26929100937e-15
4.42373901821e+14 3.28358651565e-15
4.42475756943e+14 3.22572987217e-15
4.4257765898e+14 3.21395037705e-15
4.42679542596e+14 3.23745117811e-15
4.42781473132e+14 3.26092932019e-15
4.42883450619e+14 3.29127901805e-15
4.42985409632e+14 3.28178584312e-15
4.43087481089e+14 3.28837106687e-15
4.4318946856e+14 3.27353209185e-15
4.43291568539e+14 3.26711551355e-15
4.43393649994e+14 3.26376181451e-15
4.43495778474e+14 3.2833274403e-15
4.43597888374e+14 3.28837502324e-15
4.43700045304e+14 3.27051310325e-15
4.43802249296e+14 3.27021224248e-15
4.43904368925e+14 3.26152501596e-15
4.4400666708e+14 3.27342855036e-15
4.44108880816e+14 3.32111907076e-15
4.44211141623e+14 3.30709474615e-15
4.44313449535e+14 3.30905777231e-15
4.44415738702e+14 3.33993501935e-15
4.44518140889e+14 3.34948299903e-15
4.44620458395e+14 3.41527436464e-15
4.44722888985e+14 3.46201058273e-15
4.44825234778e+14 3.61956220717e-15
4.44927759753e+14 3.78684006285e-15
4.45030133811e+14 3.98431211372e-15
4.45132687177e+14 4.02386452554e-15
4.45235155571e+14 3.94287481165e-15
4.45337671152e+14 3.83165425443e-15
4.45440300137e+14 3.78944389267e-15
4.45542844005e+14 3.75181487753e-15
4.45645435096e+14 3.74296847824e-15
4.45748007168e+14 3.79008961462e-15
4.45850692774e+14 3.97548756565e-15
4.45953359364e+14 4.2007569078e-15
4.46056139616e+14 4.30121403087e-15
4.46158768059e+14 4.13362100896e-15
4.46261576596e+14 3.9646695421e-15
4.46364299606e+14 3.89843536421e-15
4.46467136407e+14 3.85789564922e-15
4.46569887562e+14 3.78950994768e-15
4.46672752575e+14 3.71741945268e-15
4.46775598405e+14 3.67626489459e-15
4.46878491606e+14 3.70285443977e-15
4.4698143221e+14 3.73167444807e-15
4.47084353578e+14 3.75070332708e-15
4.47187322353e+14 3.75768439713e-15
4.47290271833e+14 3.76391547367e-15
4.47393268726e+14 3.79640512346e-15
4.47496313063e+14 3.81836679225e-15
4.4759933805e+14 3.84180810221e-15
4.47702410486e+14 3.83748313459e-15
4.47805530403e+14 3.8451568366e-15
4.47908697835e+14 3.90674526851e-15
4.48011778912e+14 3.94805878474e-15
4.48114974427e+14 3.9706332855e-15
4.48218150481e+14 3.99318692709e-15
4.48321374057e+14 4.04263043444e-15
4.48424645189e+14 4.08530225423e-15
4.48527896803e+14 4.10702250497e-15
4.48631195976e+14 4.14738446797e-15
4.48734475574e+14 4.13696916729e-15
4.48837869934e+14 4.17876922727e-15
4.48941177492e+14 4.21904099746e-15
4.49044599878e+14 4.23915413216e-15
4.49148002634e+14 4.27042072237e-15
4.49251385701e+14 4.26816516492e-15
4.49354883725e+14 4.30906044714e-15
4.49458362062e+14 4.34471156646e-15
4.49561888069e+14 4.35877636244e-15
4.49665394333e+14 4.39511341809e-15
4.49768948269e+14 4.44849884198e-15
4.49872549911e+14 4.46917523883e-15
4.49976131753e+14 4.53509104278e-15
4.50079693734e+14 4.57202631898e-15
4.50183370997e+14 4.58890005452e-15
4.50287028403e+14 4.62503263116e-15
4.50390733556e+14 4.66853005746e-15
4.50494486488e+14 4.70162833805e-15
4.50598219506e+14 4.7613366772e-15
4.5070193255e+14 4.8113667901e-15
4.50805761136e+14 4.89536471653e-15
4.50909569751e+14 4.96746128756e-15
4.51013426186e+14 4.98852269268e-15
4.51117262591e+14 5.04057386172e-15
4.5122114682e+14 5.09478944155e-15
4.51325078905e+14 5.13788895308e-15
4.51428990903e+14 5.23328933406e-15
4.51532950761e+14 5.31166497424e-15
4.51636890473e+14 5.35975971209e-15
4.51740946118e+14 5.44020308239e-15
4.51844981621e+14 5.5198363446e-15
4.51948996921e+14 5.61337261939e-15
4.52053128285e+14 5.72152452737e-15
4.52157171253e+14 5.82443404041e-15
4.52261330352e+14 5.91109170289e-15
4.52365469191e+14 6.04318541372e-15
4.52469656e+14 6.18909985125e-15
4.5257382249e+14 6.32535078851e-15
4.52678036953e+14 6.46439990218e-15
4.52782299422e+14 6.56888020239e-15
4.5288660993e+14 6.72087111435e-15
4.52990900063e+14 6.84710158061e-15
4.5309516976e+14 6.97759973892e-15
4.5319955598e+14 7.18845082991e-15
4.53303921767e+14 7.36839685857e-15
4.5340826706e+14 7.54523903772e-15
4.53512660401e+14 7.73725733089e-15
4.53617170462e+14 7.97801739308e-15
4.53721591365e+14 8.21352200341e-15
4.53826060353e+14 8.46259532961e-15
4.5393057746e+14 8.67570627287e-15
4.54035142719e+14 8.88861822728e-15
4.54139687369e+14 9.16034418152e-15
4.54244280174e+14 9.46101729257e-15
4.54348852308e+14 9.74969510495e-15
4.54453472602e+14 1.01355911005e-14
4.54558141086e+14 1.06091173636e-14
4.54662857796e+14 1.12188510488e-14
4.54767553779e+14 1.19632267141e-14
4.5487229799e+14 1.29196101253e-14
4.54977021413e+14 1.40464115148e-14
4.55081793067e+14 1.49668526776e-14
4.55186543874e+14 1.52926019546e-14
4.55291412059e+14 1.52084351034e-14
4.55396259398e+14 1.50330578198e-14
4.55501155039e+14 1.49302544301e-14
4.55606029774e+14 1.48340600194e-14
4.55710952813e+14 1.48776583336e-14
4.55815924189e+14 1.51055483636e-14
4.55920874599e+14 1.54590024086e-14
4.5602587335e+14 1.60246153114e-14
4.56130851075e+14 1.67073494953e-14
4.56235877143e+14 1.77005636717e-14
4.56340951588e+14 1.90139294254e-14
4.56446074442e+14 1.98956093422e-14
4.56551176212e+14 1.95005098297e-14
4.56656326395e+14 1.86410370488e-14
4.56761455433e+14 1.8196459402e-14
4.56866632886e+14 1.79956663564e-14
4.56971858788e+14 1.75712103324e-14
4.57077063485e+14 1.69364230118e-14
4.57182316634e+14 1.64884701746e-14
4.57287618268e+14 1.6145038769e-14
4.57392968421e+14 1.59362207542e-14
4.57498227493e+14 1.57154677159e-14
4.57603604871e+14 1.5179839365e-14
4.57708960924e+14 1.45234966781e-14
4.57814435414e+14 1.38047362445e-14
4.57919818636e+14 1.3153208408e-14
4.58025320362e+14 1.26025419012e-14
4.58130800704e+14 1.21133039095e-14
4.58236259598e+14 1.16652310499e-14
4.58341767054e+14 1.12311561161e-14
4.58447323108e+14 1.07954040117e-14
4.58552927792e+14 1.03621219418e-14
4.58658510969e+14 1.00263747677e-14
4.58764142778e+14 9.7388366647e-15
4.58869753018e+14 9.50215584752e-15
4.58975482162e+14 9.26782676402e-15
4.59081189739e+14 8.90545878996e-15
4.59186875686e+14 8.61176198015e-15
4.59292610305e+14 8.376026248e-15
4.59398393628e+14 8.12776120109e-15
4.59504155261e+14 7.92235001511e-15
4.596099656e+14 7.70510471495e-15
4.59715824682e+14 7.49367351373e-15
4.59821732538e+14 7.34212729883e-15
4.59927618643e+14 7.1630898757e-15
4.60033482932e+14 6.9365921673e-15
4.60139466593e+14 6.79901857405e-15
4.60245428441e+14 6.6239776624e-15
4.60351368413e+14 6.4937643321e-15
4.60457427889e+14 6.35304391243e-15
4.60563465491e+14 6.20961255754e-15
4.60669481154e+14 6.08472151592e-15
4.60775545636e+14 5.9733895538e-15
4.6088165897e+14 5.85721371584e-15
4.60987821189e+14 5.72275296567e-15
4.61093961409e+14 5.59760318903e-15
4.61200150517e+14 5.50436125496e-15
4.61306388546e+14 5.42814180983e-15
4.61412604515e+14 5.39081497616e-15
4.61518869407e+14 5.32389355937e-15
4.61625183257e+14 5.21965549302e-15
4.6173140387e+14 5.16274095653e-15
4.61837815671e+14 5.09671632298e-15
4.61944134171e+14 4.99976603124e-15
4.62050501633e+14 4.93317330268e-15
4.62156918091e+14 4.88704076367e-15
4.622633123e+14 4.84235692325e-15
4.62369755507e+14 4.80192254192e-15
4.62476247745e+14 4.73272868182e-15
4.62582789049e+14 4.67553390923e-15
4.62689308043e+14 4.62821759675e-15
4.62795876104e+14 4.61601951067e-15
4.62902421791e+14 4.58840621451e-15
4.63009016548e+14 4.5320879288e-15
4.63115660407e+14 4.45619752828e-15
4.6322228183e+14 4.38667903619e-15
4.63329023966e+14 4.38091354117e-15
4.63435672026e+14 4.33247985601e-15
4.63542369194e+14 4.27920150434e-15
4.63649115503e+14 4.26160994452e-15
4.63755910987e+14 4.26429324212e-15
4.63862683908e+14 4.21041874283e-15
4.63969506006e+14 4.18171273103e-15
4.64076377314e+14 4.15792239326e-15
4.64183225997e+14 4.10067484148e-15
4.64290123892e+14 4.05742594445e-15
4.64397071034e+14 4.02466598065e-15
4.64503995486e+14 4.01003487263e-15
4.64610969186e+14 3.99959923187e-15
4.64717992169e+14 3.95090668974e-15
4.64824992399e+14 3.94397667062e-15
4.64932041913e+14 3.90925508275e-15
4.65039140745e+14 3.87317468028e-15
4.65146144589e+14 3.84893433001e-15
4.65253269891e+14 3.81846668604e-15
4.65360444547e+14 3.78455682215e-15
4.65467596321e+14 3.77495038884e-15
4.65574797451e+14 3.75079496126e-15
4.65681975635e+14 3.73220457434e-15
4.65789203176e+14 3.72540321065e-15
4.65896480109e+14 3.72622130352e-15
4.66003806467e+14 3.71942658497e-15
4.66111109815e+14 3.69397237826e-15
4.66218462591e+14 3.65056074409e-15
4.66325792292e+14 3.62929920196e-15
4.66433243991e+14 3.61289622805e-15
4.66540600013e+14 3.57372244409e-15
4.66648078102e+14 3.57460179595e-15
4.66755533053e+14 3.57962523417e-15
4.66863037502e+14 3.55981930483e-15
4.66970518746e+14 3.55588629777e-15
4.6707804949e+14 3.54850530061e-15
4.67185629769e+14 3.53425284036e-15
4.67293186778e+14 3.52276581602e-15
4.67400793323e+14 3.52091011628e-15
4.67508449438e+14 3.50256305486e-15
4.67616082218e+14 3.5089697077e-15
4.67723837541e+14 3.49888461802e-15
4.67831496526e+14 3.47096083216e-15
4.67939278122e+14 3.44443293786e-15
4.68046963246e+14 3.40489212726e-15
4.68154771051e+14 3.39075792587e-15
4.68262628531e+14 3.40061900679e-15
4.68370389373e+14 3.41937605401e-15
4.68478273031e+14 3.41347465047e-15
4.68586133159e+14 3.40209747714e-15
4.68694042965e+14 3.41398493123e-15
4.68802002482e+14 3.41492175368e-15
4.68909938404e+14 3.40629082552e-15
4.69017997415e+14 3.41269925269e-15
4.6912595942e+14 3.40748978423e-15
4.6923397114e+14 3.40433124053e-15
4.69342032609e+14 3.42369031926e-15
4.69450143861e+14 3.42666104088e-15
4.69558231384e+14 3.41123634509e-15
4.69666368692e+14 3.40262943703e-15
4.69774482205e+14 3.40833477811e-15
4.6988271915e+14 3.41947008059e-15
4.6999085862e+14 3.44488736294e-15
4.70099121592e+14 3.48251718453e-15
4.70207360703e+14 3.49835892651e-15
4.70315649668e+14 3.4944929624e-15
4.70423988524e+14 3.51371395856e-15
4.70532303452e+14 3.49491319668e-15
4.7064066827e+14 3.49580023619e-15
4.70749083013e+14 3.54889279472e-15
4.70857473763e+14 3.51044605534e-15
4.70965914438e+14 3.47203359322e-15
4.71074331051e+14 3.42417731563e-15
4.71182797592e+14 3.41020255422e-15
4.71291314093e+14 3.40638646678e-15
4.7139988059e+14 3.36808926172e-15
4.7150842296e+14 3.34807489624e-15
4.71617015325e+14 3.32470026369e-15
4.71725657722e+14 3.3378144277e-15
